Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumBefolkning
A,2008,20 - 24,Kvinne,Rogaland,13460
A,2008,20 - 24,Kvinne,Sogn og Fjordane,3194
A,2008,20 - 24,Kvinne,Telemark,4912
A,2008,20 - 24,Kvinne,Troms,4704
A,2008,20 - 24,Kvinne,Trøndelag,13285
A,2008,20 - 24,Kvinne,Vest-Agder,5254
A,2008,20 - 24,Kvinne,Vestfold,6646
A,2008,20 - 24,Kvinne,Østfold,7314
A,2008,20 - 24,Mann,Hele landet,149012
A,2008,20 - 24,Mann,Helseregion Midt-Norge,21989
A,2008,20 - 24,Mann,Helseregion Nord-Norge,14820
A,2008,20 - 24,Mann,Helseregion Sør-Øst,79074
A,2008,20 - 24,Mann,Helseregion Vest,33128
A,2008,20 - 24,Mann,Akershus,14844
A,2008,20 - 24,Mann,Aust-Agder,3413
A,2008,20 - 24,Mann,Buskerud,7378
A,2008,20 - 24,Mann,Finnmark,2283
A,2008,20 - 24,Mann,Hedmark,5454
A,2008,20 - 24,Mann,Hordaland,15502
A,2008,20 - 24,Mann,Møre og Romsdal,8137
A,2008,20 - 24,Mann,Nordland,7504
A,2008,20 - 24,Mann,Oppland,5385
A,2008,20 - 24,Mann,Oslo,17211
A,2008,20 - 24,Mann,Rogaland,14126
A,2008,20 - 24,Mann,Sogn og Fjordane,3500
A,2008,20 - 24,Mann,Telemark,5214
A,2008,20 - 24,Mann,Troms,5033
A,2008,20 - 24,Mann,Trøndelag,13852
A,2008,20 - 24,Mann,Vest-Agder,5686
A,2008,20 - 24,Mann,Vestfold,6840
A,2008,20 - 24,Mann,Østfold,7650
A,2008,25 - 29,Kvinne,Hele landet,146749
A,2008,25 - 29,Kvinne,Helseregion Midt-Norge,19172
A,2008,25 - 29,Kvinne,Helseregion Nord-Norge,12374
A,2008,25 - 29,Kvinne,Helseregion Sør-Øst,83361
A,2008,25 - 29,Kvinne,Helseregion Vest,31842
A,2008,25 - 29,Kvinne,Akershus,12942
A,2008,25 - 29,Kvinne,Aust-Agder,2858
A,2008,25 - 29,Kvinne,Buskerud,6822
A,2008,25 - 29,Kvinne,Finnmark,1946
A,2008,25 - 29,Kvinne,Hedmark,4384
A,2008,25 - 29,Kvinne,Hordaland,15266
A,2008,25 - 29,Kvinne,Møre og Romsdal,6502
A,2008,25 - 29,Kvinne,Nordland,5918
A,2008,25 - 29,Kvinne,Oppland,4392
A,2008,25 - 29,Kvinne,Oslo,29757
A,2008,25 - 29,Kvinne,Rogaland,13910
A,2008,25 - 29,Kvinne,Sogn og Fjordane,2666
A,2008,25 - 29,Kvinne,Telemark,4255
A,2008,25 - 29,Kvinne,Troms,4510
A,2008,25 - 29,Kvinne,Trøndelag,12670
A,2008,25 - 29,Kvinne,Vest-Agder,5108
A,2008,25 - 29,Kvinne,Vestfold,5842
A,2008,25 - 29,Kvinne,Østfold,7000
A,2008,25 - 29,Mann,Hele landet,150981
A,2008,25 - 29,Mann,Helseregion Midt-Norge,20956
A,2008,25 - 29,Mann,Helseregion Nord-Norge,13187
A,2008,25 - 29,Mann,Helseregion Sør-Øst,82860
A,2008,25 - 29,Mann,Helseregion Vest,33978
A,2008,25 - 29,Mann,Akershus,12671
A,2008,25 - 29,Mann,Aust-Agder,3071
A,2008,25 - 29,Mann,Buskerud,7130
A,2008,25 - 29,Mann,Finnmark,2067
A,2008,25 - 29,Mann,Hedmark,4708
A,2008,25 - 29,Mann,Hordaland,16401
A,2008,25 - 29,Mann,Møre og Romsdal,7214
A,2008,25 - 29,Mann,Nordland,6311
A,2008,25 - 29,Mann,Oppland,4772
A,2008,25 - 29,Mann,Oslo,27069
A,2008,25 - 29,Mann,Rogaland,14786
A,2008,25 - 29,Mann,Sogn og Fjordane,2792
A,2008,25 - 29,Mann,Telemark,4483
A,2008,25 - 29,Mann,Troms,4809
A,2008,25 - 29,Mann,Trøndelag,13742
A,2008,25 - 29,Mann,Vest-Agder,5468
A,2008,25 - 29,Mann,Vestfold,6367
A,2008,25 - 29,Mann,Østfold,7121
A,2008,30 - 34,Kvinne,Hele landet,155752
A,2008,30 - 34,Kvinne,Helseregion Midt-Norge,19378
A,2008,30 - 34,Kvinne,Helseregion Nord-Norge,12946
A,2008,30 - 34,Kvinne,Helseregion Sør-Øst,91260
A,2008,30 - 34,Kvinne,Helseregion Vest,32169
A,2008,30 - 34,Kvinne,Akershus,16238
A,2008,30 - 34,Kvinne,Aust-Agder,3237
A,2008,30 - 34,Kvinne,Buskerud,7902
A,2008,30 - 34,Kvinne,Finnmark,2028
A,2008,30 - 34,Kvinne,Hedmark,4959
A,2008,30 - 34,Kvinne,Hordaland,15433
A,2008,30 - 34,Kvinne,Møre og Romsdal,6689
A,2008,30 - 34,Kvinne,Nordland,6176
A,2008,30 - 34,Kvinne,Oppland,4890
A,2008,30 - 34,Kvinne,Oslo,29338
A,2008,30 - 34,Kvinne,Rogaland,14046
A,2008,30 - 34,Kvinne,Sogn og Fjordane,2690
A,2008,30 - 34,Kvinne,Telemark,4683
A,2008,30 - 34,Kvinne,Troms,4742
A,2008,30 - 34,Kvinne,Trøndelag,12688
A,2008,30 - 34,Kvinne,Vest-Agder,5256
A,2008,30 - 34,Kvinne,Vestfold,6727
A,2008,30 - 34,Kvinne,Østfold,8028
A,2008,30 - 34,Mann,Hele landet,160800
A,2008,30 - 34,Mann,Helseregion Midt-Norge,20590
A,2008,30 - 34,Mann,Helseregion Nord-Norge,13476
A,2008,30 - 34,Mann,Helseregion Sør-Øst,92210
A,2008,30 - 34,Mann,Helseregion Vest,34524
A,2008,30 - 34,Mann,Akershus,15304
A,2008,30 - 34,Mann,Aust-Agder,3368
A,2008,30 - 34,Mann,Buskerud,7962
A,2008,30 - 34,Mann,Finnmark,2228
A,2008,30 - 34,Mann,Hedmark,5031
A,2008,30 - 34,Mann,Hordaland,16370
A,2008,30 - 34,Mann,Møre og Romsdal,6981
A,2008,30 - 34,Mann,Nordland,6319
A,2008,30 - 34,Mann,Oppland,5010
A,2008,30 - 34,Mann,Oslo,30780
A,2008,30 - 34,Mann,Rogaland,15317
A,2008,30 - 34,Mann,Sogn og Fjordane,2838
A,2008,30 - 34,Mann,Telemark,4780
A,2008,30 - 34,Mann,Troms,4929
A,2008,30 - 34,Mann,Trøndelag,13609
A,2008,30 - 34,Mann,Vest-Agder,5316
A,2008,30 - 34,Mann,Vestfold,6530
A,2008,30 - 34,Mann,Østfold,8129
A,2008,35 - 39,Kvinne,Hele landet,175830
A,2008,35 - 39,Kvinne,Helseregion Midt-Norge,22876
A,2008,35 - 39,Kvinne,Helseregion Nord-Norge,16393
A,2008,35 - 39,Kvinne,Helseregion Sør-Øst,101140
A,2008,35 - 39,Kvinne,Helseregion Vest,35420
A,2008,35 - 39,Kvinne,Akershus,21282
A,2008,35 - 39,Kvinne,Aust-Agder,3718
A,2008,35 - 39,Kvinne,Buskerud,9462
A,2008,35 - 39,Kvinne,Finnmark,2760
A,2008,35 - 39,Kvinne,Hedmark,6482
A,2008,35 - 39,Kvinne,Hordaland,16706
A,2008,35 - 39,Kvinne,Møre og Romsdal,8242
A,2008,35 - 39,Kvinne,Nordland,7900
A,2008,35 - 39,Kvinne,Oppland,6388
A,2008,35 - 39,Kvinne,Oslo,24087
A,2008,35 - 39,Kvinne,Rogaland,15295
A,2008,35 - 39,Kvinne,Sogn og Fjordane,3419
A,2008,35 - 39,Kvinne,Telemark,5823
A,2008,35 - 39,Kvinne,Troms,5734
A,2008,35 - 39,Kvinne,Trøndelag,14634
A,2008,35 - 39,Kvinne,Vest-Agder,5927
A,2008,35 - 39,Kvinne,Vestfold,8187
A,2008,35 - 39,Kvinne,Østfold,9784
A,2008,35 - 39,Mann,Hele landet,183846
A,2008,35 - 39,Mann,Helseregion Midt-Norge,24227
A,2008,35 - 39,Mann,Helseregion Nord-Norge,16813
A,2008,35 - 39,Mann,Helseregion Sør-Øst,104865
A,2008,35 - 39,Mann,Helseregion Vest,37940
A,2008,35 - 39,Mann,Akershus,20890
A,2008,35 - 39,Mann,Aust-Agder,3846
A,2008,35 - 39,Mann,Buskerud,9814
A,2008,35 - 39,Mann,Finnmark,2916
A,2008,35 - 39,Mann,Hedmark,6522
A,2008,35 - 39,Mann,Hordaland,17892
A,2008,35 - 39,Mann,Møre og Romsdal,8748
A,2008,35 - 39,Mann,Nordland,7868
A,2008,35 - 39,Mann,Oppland,6478
A,2008,35 - 39,Mann,Oslo,26933
A,2008,35 - 39,Mann,Rogaland,16560
A,2008,35 - 39,Mann,Sogn og Fjordane,3488
A,2008,35 - 39,Mann,Telemark,6040
A,2008,35 - 39,Mann,Troms,6029
A,2008,35 - 39,Mann,Trøndelag,15480
A,2008,35 - 39,Mann,Vest-Agder,6195
A,2008,35 - 39,Mann,Vestfold,8238
A,2008,35 - 39,Mann,Østfold,9908
A,2008,40 - 44,Kvinne,Hele landet,174047
A,2008,40 - 44,Kvinne,Helseregion Midt-Norge,23145
A,2008,40 - 44,Kvinne,Helseregion Nord-Norge,16758
A,2008,40 - 44,Kvinne,Helseregion Sør-Øst,99395
A,2008,40 - 44,Kvinne,Helseregion Vest,34748
A,2008,40 - 44,Kvinne,Akershus,22260
A,2008,40 - 44,Kvinne,Aust-Agder,3782
A,2008,40 - 44,Kvinne,Buskerud,9471
A,2008,40 - 44,Kvinne,Finnmark,2688
A,2008,40 - 44,Kvinne,Hedmark,6709
A,2008,40 - 44,Kvinne,Hordaland,16278
A,2008,40 - 44,Kvinne,Møre og Romsdal,8191
A,2008,40 - 44,Kvinne,Nordland,8422
A,2008,40 - 44,Kvinne,Oppland,6624
A,2008,40 - 44,Kvinne,Oslo,20081
A,2008,40 - 44,Kvinne,Rogaland,15015
A,2008,40 - 44,Kvinne,Sogn og Fjordane,3455
A,2008,40 - 44,Kvinne,Telemark,6085
A,2008,40 - 44,Kvinne,Troms,5648
A,2008,40 - 44,Kvinne,Trøndelag,14954
A,2008,40 - 44,Kvinne,Vest-Agder,5852
A,2008,40 - 44,Kvinne,Vestfold,8488
A,2008,40 - 44,Kvinne,Østfold,10042
A,2008,40 - 44,Mann,Hele landet,184428
A,2008,40 - 44,Mann,Helseregion Midt-Norge,24708
A,2008,40 - 44,Mann,Helseregion Nord-Norge,17792
A,2008,40 - 44,Mann,Helseregion Sør-Øst,104408
A,2008,40 - 44,Mann,Helseregion Vest,37520
A,2008,40 - 44,Mann,Akershus,22221
A,2008,40 - 44,Mann,Aust-Agder,3938
A,2008,40 - 44,Mann,Buskerud,9976
A,2008,40 - 44,Mann,Finnmark,2899
A,2008,40 - 44,Mann,Hedmark,7045
A,2008,40 - 44,Mann,Hordaland,17436
A,2008,40 - 44,Mann,Møre og Romsdal,8980
A,2008,40 - 44,Mann,Nordland,8876
A,2008,40 - 44,Mann,Oppland,6958
A,2008,40 - 44,Mann,Oslo,22542
A,2008,40 - 44,Mann,Rogaland,16222
A,2008,40 - 44,Mann,Sogn og Fjordane,3861
A,2008,40 - 44,Mann,Telemark,6189
A,2008,40 - 44,Mann,Troms,6017
A,2008,40 - 44,Mann,Trøndelag,15728
A,2008,40 - 44,Mann,Vest-Agder,6342
A,2008,40 - 44,Mann,Vestfold,8710
A,2008,40 - 44,Mann,Østfold,10488
A,2008,45 - 49,Kvinne,Hele landet,159654
A,2008,45 - 49,Kvinne,Helseregion Midt-Norge,21503
A,2008,45 - 49,Kvinne,Helseregion Nord-Norge,15494
A,2008,45 - 49,Kvinne,Helseregion Sør-Øst,90723
A,2008,45 - 49,Kvinne,Helseregion Vest,31934
A,2008,45 - 49,Kvinne,Akershus,19570
A,2008,45 - 49,Kvinne,Aust-Agder,3560
A,2008,45 - 49,Kvinne,Buskerud,8678
A,2008,45 - 49,Kvinne,Finnmark,2392
A,2008,45 - 49,Kvinne,Hedmark,6480
A,2008,45 - 49,Kvinne,Hordaland,14926
A,2008,45 - 49,Kvinne,Møre og Romsdal,8024
A,2008,45 - 49,Kvinne,Nordland,7956
A,2008,45 - 49,Kvinne,Oppland,6363
A,2008,45 - 49,Kvinne,Oslo,17674
A,2008,45 - 49,Kvinne,Rogaland,13528
A,2008,45 - 49,Kvinne,Sogn og Fjordane,3480
A,2008,45 - 49,Kvinne,Telemark,5632
A,2008,45 - 49,Kvinne,Troms,5146
A,2008,45 - 49,Kvinne,Trøndelag,13479
A,2008,45 - 49,Kvinne,Vest-Agder,5518
A,2008,45 - 49,Kvinne,Vestfold,8108
A,2008,45 - 49,Kvinne,Østfold,9140
A,2008,45 - 49,Mann,Hele landet,168006
A,2008,45 - 49,Mann,Helseregion Midt-Norge,22834
A,2008,45 - 49,Mann,Helseregion Nord-Norge,16284
A,2008,45 - 49,Mann,Helseregion Sør-Øst,94374
A,2008,45 - 49,Mann,Helseregion Vest,34514
A,2008,45 - 49,Mann,Akershus,20238
A,2008,45 - 49,Mann,Aust-Agder,3568
A,2008,45 - 49,Mann,Buskerud,9044
A,2008,45 - 49,Mann,Finnmark,2569
A,2008,45 - 49,Mann,Hedmark,6517
A,2008,45 - 49,Mann,Hordaland,16011
A,2008,45 - 49,Mann,Møre og Romsdal,8596
A,2008,45 - 49,Mann,Nordland,8262
A,2008,45 - 49,Mann,Oppland,6475
A,2008,45 - 49,Mann,Oslo,19280
A,2008,45 - 49,Mann,Rogaland,14664
A,2008,45 - 49,Mann,Sogn og Fjordane,3840
A,2008,45 - 49,Mann,Telemark,5715
A,2008,45 - 49,Mann,Troms,5452
A,2008,45 - 49,Mann,Trøndelag,14237
A,2008,45 - 49,Mann,Vest-Agder,5736
A,2008,45 - 49,Mann,Vestfold,8234
A,2008,45 - 49,Mann,Østfold,9566
A,2008,50 - 54,Kvinne,Hele landet,154926
A,2008,50 - 54,Kvinne,Helseregion Midt-Norge,21662
A,2008,50 - 54,Kvinne,Helseregion Nord-Norge,15367
A,2008,50 - 54,Kvinne,Helseregion Sør-Øst,87191
A,2008,50 - 54,Kvinne,Helseregion Vest,30706
A,2008,50 - 54,Kvinne,Akershus,17256
A,2008,50 - 54,Kvinne,Aust-Agder,3708
A,2008,50 - 54,Kvinne,Buskerud,8544
A,2008,50 - 54,Kvinne,Finnmark,2304
A,2008,50 - 54,Kvinne,Hedmark,6718
A,2008,50 - 54,Kvinne,Hordaland,14342
A,2008,50 - 54,Kvinne,Møre og Romsdal,8382
A,2008,50 - 54,Kvinne,Nordland,7907
A,2008,50 - 54,Kvinne,Oppland,6358
A,2008,50 - 54,Kvinne,Oslo,16520
A,2008,50 - 54,Kvinne,Rogaland,12875
A,2008,50 - 54,Kvinne,Sogn og Fjordane,3490
A,2008,50 - 54,Kvinne,Telemark,5836
A,2008,50 - 54,Kvinne,Troms,5156
A,2008,50 - 54,Kvinne,Trøndelag,13280
A,2008,50 - 54,Kvinne,Vest-Agder,5218
A,2008,50 - 54,Kvinne,Vestfold,7990
A,2008,50 - 54,Kvinne,Østfold,9042
A,2008,50 - 54,Mann,Hele landet,159936
A,2008,50 - 54,Mann,Helseregion Midt-Norge,22720
A,2008,50 - 54,Mann,Helseregion Nord-Norge,16052
A,2008,50 - 54,Mann,Helseregion Sør-Øst,88852
A,2008,50 - 54,Mann,Helseregion Vest,32312
A,2008,50 - 54,Mann,Akershus,18108
A,2008,50 - 54,Mann,Aust-Agder,3718
A,2008,50 - 54,Mann,Buskerud,8600
A,2008,50 - 54,Mann,Finnmark,2420
A,2008,50 - 54,Mann,Hedmark,6718
A,2008,50 - 54,Mann,Hordaland,15089
A,2008,50 - 54,Mann,Møre og Romsdal,8851
A,2008,50 - 54,Mann,Nordland,8412
A,2008,50 - 54,Mann,Oppland,6506
A,2008,50 - 54,Mann,Oslo,16818
A,2008,50 - 54,Mann,Rogaland,13542
A,2008,50 - 54,Mann,Sogn og Fjordane,3680
A,2008,50 - 54,Mann,Telemark,6035
A,2008,50 - 54,Mann,Troms,5220
A,2008,50 - 54,Mann,Trøndelag,13868
A,2008,50 - 54,Mann,Vest-Agder,5442
A,2008,50 - 54,Mann,Vestfold,7874
A,2008,50 - 54,Mann,Østfold,9032
A,2008,55 - 59,Kvinne,Hele landet,144400
A,2008,55 - 59,Kvinne,Helseregion Midt-Norge,20600
A,2008,55 - 59,Kvinne,Helseregion Nord-Norge,14652
A,2008,55 - 59,Kvinne,Helseregion Sør-Øst,80995
A,2008,55 - 59,Kvinne,Helseregion Vest,28152
A,2008,55 - 59,Kvinne,Akershus,15260
A,2008,55 - 59,Kvinne,Aust-Agder,3508
A,2008,55 - 59,Kvinne,Buskerud,8093
A,2008,55 - 59,Kvinne,Finnmark,2287
A,2008,55 - 59,Kvinne,Hedmark,6563
A,2008,55 - 59,Kvinne,Hordaland,13468
A,2008,55 - 59,Kvinne,Møre og Romsdal,7972
A,2008,55 - 59,Kvinne,Nordland,7510
A,2008,55 - 59,Kvinne,Oppland,6154
A,2008,55 - 59,Kvinne,Oslo,14948
A,2008,55 - 59,Kvinne,Rogaland,11438
A,2008,55 - 59,Kvinne,Sogn og Fjordane,3245
A,2008,55 - 59,Kvinne,Telemark,5586
A,2008,55 - 59,Kvinne,Troms,4856
A,2008,55 - 59,Kvinne,Trøndelag,12628
A,2008,55 - 59,Kvinne,Vest-Agder,4838
A,2008,55 - 59,Kvinne,Vestfold,7396
A,2008,55 - 59,Kvinne,Østfold,8650
A,2008,55 - 59,Mann,Hele landet,149212
A,2008,55 - 59,Mann,Helseregion Midt-Norge,21578
A,2008,55 - 59,Mann,Helseregion Nord-Norge,15910
A,2008,55 - 59,Mann,Helseregion Sør-Øst,81564
A,2008,55 - 59,Mann,Helseregion Vest,30160
A,2008,55 - 59,Mann,Akershus,15356
A,2008,55 - 59,Mann,Aust-Agder,3560
A,2008,55 - 59,Mann,Buskerud,8266
A,2008,55 - 59,Mann,Finnmark,2546
A,2008,55 - 59,Mann,Hedmark,6706
A,2008,55 - 59,Mann,Hordaland,14106
A,2008,55 - 59,Mann,Møre og Romsdal,8492
A,2008,55 - 59,Mann,Nordland,8138
A,2008,55 - 59,Mann,Oppland,6321
A,2008,55 - 59,Mann,Oslo,14698
A,2008,55 - 59,Mann,Rogaland,12471
A,2008,55 - 59,Mann,Sogn og Fjordane,3584
A,2008,55 - 59,Mann,Telemark,5616
A,2008,55 - 59,Mann,Troms,5226
A,2008,55 - 59,Mann,Trøndelag,13087
A,2008,55 - 59,Mann,Vest-Agder,4936
A,2008,55 - 59,Mann,Vestfold,7449
A,2008,55 - 59,Mann,Østfold,8656
A,2008,60 - 64,Kvinne,Hele landet,143066
A,2008,60 - 64,Kvinne,Helseregion Midt-Norge,19921
A,2008,60 - 64,Kvinne,Helseregion Nord-Norge,14207
A,2008,60 - 64,Kvinne,Helseregion Sør-Øst,82566
A,2008,60 - 64,Kvinne,Helseregion Vest,26372
A,2008,60 - 64,Kvinne,Akershus,16024
A,2008,60 - 64,Kvinne,Aust-Agder,3354
A,2008,60 - 64,Kvinne,Buskerud,8471
A,2008,60 - 64,Kvinne,Finnmark,2090
A,2008,60 - 64,Kvinne,Hedmark,6686
A,2008,60 - 64,Kvinne,Hordaland,12957
A,2008,60 - 64,Kvinne,Møre og Romsdal,7445
A,2008,60 - 64,Kvinne,Nordland,7380
A,2008,60 - 64,Kvinne,Oppland,6294
A,2008,60 - 64,Kvinne,Oslo,14782
A,2008,60 - 64,Kvinne,Rogaland,10360
A,2008,60 - 64,Kvinne,Sogn og Fjordane,3055
A,2008,60 - 64,Kvinne,Telemark,5685
A,2008,60 - 64,Kvinne,Troms,4738
A,2008,60 - 64,Kvinne,Trøndelag,12476
A,2008,60 - 64,Kvinne,Vest-Agder,4735
A,2008,60 - 64,Kvinne,Vestfold,7389
A,2008,60 - 64,Kvinne,Østfold,9146
A,2008,60 - 64,Mann,Hele landet,145730
A,2008,60 - 64,Mann,Helseregion Midt-Norge,20590
A,2008,60 - 64,Mann,Helseregion Nord-Norge,15289
A,2008,60 - 64,Mann,Helseregion Sør-Øst,82260
A,2008,60 - 64,Mann,Helseregion Vest,27590
A,2008,60 - 64,Mann,Akershus,15822
A,2008,60 - 64,Mann,Aust-Agder,3584
A,2008,60 - 64,Mann,Buskerud,8418
A,2008,60 - 64,Mann,Finnmark,2462
A,2008,60 - 64,Mann,Hedmark,6692
A,2008,60 - 64,Mann,Hordaland,13484
A,2008,60 - 64,Mann,Møre og Romsdal,7988
A,2008,60 - 64,Mann,Nordland,7934
A,2008,60 - 64,Mann,Oppland,6250
A,2008,60 - 64,Mann,Oslo,14674
A,2008,60 - 64,Mann,Rogaland,10702
A,2008,60 - 64,Mann,Sogn og Fjordane,3404
A,2008,60 - 64,Mann,Telemark,5734
A,2008,60 - 64,Mann,Troms,4893
A,2008,60 - 64,Mann,Trøndelag,12601
A,2008,60 - 64,Mann,Vest-Agder,4693
A,2008,60 - 64,Mann,Vestfold,7366
A,2008,60 - 64,Mann,Østfold,9027
A,2008,65 - 69,Kvinne,Hele landet,101555
A,2008,65 - 69,Kvinne,Helseregion Midt-Norge,14562
A,2008,65 - 69,Kvinne,Helseregion Nord-Norge,10335
A,2008,65 - 69,Kvinne,Helseregion Sør-Øst,57338
A,2008,65 - 69,Kvinne,Helseregion Vest,19319
A,2008,65 - 69,Kvinne,Akershus,10940
A,2008,65 - 69,Kvinne,Aust-Agder,2366
A,2008,65 - 69,Kvinne,Buskerud,5663
A,2008,65 - 69,Kvinne,Finnmark,1486
A,2008,65 - 69,Kvinne,Hedmark,4899
A,2008,65 - 69,Kvinne,Hordaland,9385
A,2008,65 - 69,Kvinne,Møre og Romsdal,5444
A,2008,65 - 69,Kvinne,Nordland,5529
A,2008,65 - 69,Kvinne,Oppland,4738
A,2008,65 - 69,Kvinne,Oslo,9788
A,2008,65 - 69,Kvinne,Rogaland,7707
A,2008,65 - 69,Kvinne,Sogn og Fjordane,2227
A,2008,65 - 69,Kvinne,Telemark,3934
A,2008,65 - 69,Kvinne,Troms,3320
A,2008,65 - 69,Kvinne,Trøndelag,9118
A,2008,65 - 69,Kvinne,Vest-Agder,3615
A,2008,65 - 69,Kvinne,Vestfold,5194
A,2008,65 - 69,Kvinne,Østfold,6202
A,2008,65 - 69,Mann,Hele landet,97672
A,2008,65 - 69,Mann,Helseregion Midt-Norge,14503
A,2008,65 - 69,Mann,Helseregion Nord-Norge,10776
A,2008,65 - 69,Mann,Helseregion Sør-Øst,53743
A,2008,65 - 69,Mann,Helseregion Vest,18650
A,2008,65 - 69,Mann,Akershus,10334
A,2008,65 - 69,Mann,Aust-Agder,2292
A,2008,65 - 69,Mann,Buskerud,5343
A,2008,65 - 69,Mann,Finnmark,1652
A,2008,65 - 69,Mann,Hedmark,4672
A,2008,65 - 69,Mann,Hordaland,8900
A,2008,65 - 69,Mann,Møre og Romsdal,5456
A,2008,65 - 69,Mann,Nordland,5598
A,2008,65 - 69,Mann,Oppland,4467
A,2008,65 - 69,Mann,Oslo,9034
A,2008,65 - 69,Mann,Rogaland,7431
A,2008,65 - 69,Mann,Sogn og Fjordane,2320
A,2008,65 - 69,Mann,Telemark,3768
A,2008,65 - 69,Mann,Troms,3526
A,2008,65 - 69,Mann,Trøndelag,9047
A,2008,65 - 69,Mann,Vest-Agder,3244
A,2008,65 - 69,Mann,Vestfold,4842
A,2008,65 - 69,Mann,Østfold,5748
A,2008,70 - 74,Kvinne,Hele landet,82120
A,2008,70 - 74,Kvinne,Helseregion Midt-Norge,11446
A,2008,70 - 74,Kvinne,Helseregion Nord-Norge,8524
A,2008,70 - 74,Kvinne,Helseregion Sør-Øst,46342
A,2008,70 - 74,Kvinne,Helseregion Vest,15810
A,2008,70 - 74,Kvinne,Akershus,8591
A,2008,70 - 74,Kvinne,Aust-Agder,1811
A,2008,70 - 74,Kvinne,Buskerud,4578
A,2008,70 - 74,Kvinne,Finnmark,1276
A,2008,70 - 74,Kvinne,Hedmark,3952
A,2008,70 - 74,Kvinne,Hordaland,7817
A,2008,70 - 74,Kvinne,Møre og Romsdal,4378
A,2008,70 - 74,Kvinne,Nordland,4598
A,2008,70 - 74,Kvinne,Oppland,3842
A,2008,70 - 74,Kvinne,Oslo,7674
A,2008,70 - 74,Kvinne,Rogaland,6038
A,2008,70 - 74,Kvinne,Sogn og Fjordane,1954
A,2008,70 - 74,Kvinne,Telemark,3258
A,2008,70 - 74,Kvinne,Troms,2650
A,2008,70 - 74,Kvinne,Trøndelag,7067
A,2008,70 - 74,Kvinne,Vest-Agder,2828
A,2008,70 - 74,Kvinne,Vestfold,4543
A,2008,70 - 74,Kvinne,Østfold,5266
A,2008,70 - 74,Mann,Hele landet,71964
A,2008,70 - 74,Mann,Helseregion Midt-Norge,10252
A,2008,70 - 74,Mann,Helseregion Nord-Norge,8014
A,2008,70 - 74,Mann,Helseregion Sør-Øst,39654
A,2008,70 - 74,Mann,Helseregion Vest,14044
A,2008,70 - 74,Mann,Akershus,7322
A,2008,70 - 74,Mann,Aust-Agder,1762
A,2008,70 - 74,Mann,Buskerud,4050
A,2008,70 - 74,Mann,Finnmark,1258
A,2008,70 - 74,Mann,Hedmark,3470
A,2008,70 - 74,Mann,Hordaland,6858
A,2008,70 - 74,Mann,Møre og Romsdal,3962
A,2008,70 - 74,Mann,Nordland,4296
A,2008,70 - 74,Mann,Oppland,3458
A,2008,70 - 74,Mann,Oslo,5960
A,2008,70 - 74,Mann,Rogaland,5328
A,2008,70 - 74,Mann,Sogn og Fjordane,1858
A,2008,70 - 74,Mann,Telemark,2798
A,2008,70 - 74,Mann,Troms,2460
A,2008,70 - 74,Mann,Trøndelag,6290
A,2008,70 - 74,Mann,Vest-Agder,2474
A,2008,70 - 74,Mann,Vestfold,3794
A,2008,70 - 74,Mann,Østfold,4568
A,2008,75 - 79,Kvinne,Hele landet,76308
A,2008,75 - 79,Kvinne,Helseregion Midt-Norge,11018
A,2008,75 - 79,Kvinne,Helseregion Nord-Norge,7779
A,2008,75 - 79,Kvinne,Helseregion Sør-Øst,42764
A,2008,75 - 79,Kvinne,Helseregion Vest,14748
A,2008,75 - 79,Kvinne,Akershus,7688
A,2008,75 - 79,Kvinne,Aust-Agder,1614
A,2008,75 - 79,Kvinne,Buskerud,4103
A,2008,75 - 79,Kvinne,Finnmark,1134
A,2008,75 - 79,Kvinne,Hedmark,3856
A,2008,75 - 79,Kvinne,Hordaland,7327
A,2008,75 - 79,Kvinne,Møre og Romsdal,4435
A,2008,75 - 79,Kvinne,Nordland,4270
A,2008,75 - 79,Kvinne,Oppland,3604
A,2008,75 - 79,Kvinne,Oslo,7646
A,2008,75 - 79,Kvinne,Rogaland,5498
A,2008,75 - 79,Kvinne,Sogn og Fjordane,1922
A,2008,75 - 79,Kvinne,Telemark,2999
A,2008,75 - 79,Kvinne,Troms,2375
A,2008,75 - 79,Kvinne,Trøndelag,6583
A,2008,75 - 79,Kvinne,Vest-Agder,2583
A,2008,75 - 79,Kvinne,Vestfold,3847
A,2008,75 - 79,Kvinne,Østfold,4825
A,2008,75 - 79,Mann,Hele landet,60712
A,2008,75 - 79,Mann,Helseregion Midt-Norge,9026
A,2008,75 - 79,Mann,Helseregion Nord-Norge,6284
A,2008,75 - 79,Mann,Helseregion Sør-Øst,33540
A,2008,75 - 79,Mann,Helseregion Vest,11862
A,2008,75 - 79,Mann,Akershus,6201
A,2008,75 - 79,Mann,Aust-Agder,1330
A,2008,75 - 79,Mann,Buskerud,3317
A,2008,75 - 79,Mann,Finnmark,956
A,2008,75 - 79,Mann,Hedmark,3194
A,2008,75 - 79,Mann,Hordaland,5748
A,2008,75 - 79,Mann,Møre og Romsdal,3591
A,2008,75 - 79,Mann,Nordland,3435
A,2008,75 - 79,Mann,Oppland,3010
A,2008,75 - 79,Mann,Oslo,5246
A,2008,75 - 79,Mann,Rogaland,4500
A,2008,75 - 79,Mann,Sogn og Fjordane,1615
