Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumBefolkning
R03A,2006,90+,Kvinne,Troms,773
R03A,2006,90+,Kvinne,Trøndelag,2306
R03A,2006,90+,Kvinne,Vest-Agder,895
R03A,2006,90+,Kvinne,Vestfold,1384
R03A,2006,90+,Kvinne,Østfold,1544
R03A,2006,90+,Mann,Hele landet,9151
R03A,2006,90+,Mann,Helseregion Midt-Norge,1390
R03A,2006,90+,Mann,Helseregion Nord-Norge,888
R03A,2006,90+,Mann,Helseregion Sør-Øst,4955
R03A,2006,90+,Mann,Helseregion Vest,1918
R03A,2006,90+,Mann,Akershus,644
R03A,2006,90+,Mann,Aust-Agder,230
R03A,2006,90+,Mann,Buskerud,517
R03A,2006,90+,Mann,Finnmark,106
R03A,2006,90+,Mann,Hedmark,524
R03A,2006,90+,Mann,Hordaland,915
R03A,2006,90+,Mann,Møre og Romsdal,604
R03A,2006,90+,Mann,Nordland,550
R03A,2006,90+,Mann,Oppland,502
R03A,2006,90+,Mann,Oslo,960
R03A,2006,90+,Mann,Rogaland,679
R03A,2006,90+,Mann,Sogn og Fjordane,324
R03A,2006,90+,Mann,Telemark,387
R03A,2006,90+,Mann,Troms,233
R03A,2006,90+,Mann,Trøndelag,787
R03A,2006,90+,Mann,Vest-Agder,300
R03A,2006,90+,Mann,Vestfold,440
R03A,2006,90+,Mann,Østfold,450
R03A,2007,0 - 4,Kvinne,Hele landet,128688
R03A,2007,0 - 4,Kvinne,Helseregion Midt-Norge,17518
R03A,2007,0 - 4,Kvinne,Helseregion Nord-Norge,11612
R03A,2007,0 - 4,Kvinne,Helseregion Sør-Øst,70844
R03A,2007,0 - 4,Kvinne,Helseregion Vest,28714
R03A,2007,0 - 4,Kvinne,Akershus,15117
R03A,2007,0 - 4,Kvinne,Aust-Agder,2794
R03A,2007,0 - 4,Kvinne,Buskerud,6508
R03A,2007,0 - 4,Kvinne,Finnmark,1900
R03A,2007,0 - 4,Kvinne,Hedmark,4254
R03A,2007,0 - 4,Kvinne,Hordaland,13154
R03A,2007,0 - 4,Kvinne,Møre og Romsdal,6466
R03A,2007,0 - 4,Kvinne,Nordland,5625
R03A,2007,0 - 4,Kvinne,Oppland,4163
R03A,2007,0 - 4,Kvinne,Oslo,17538
R03A,2007,0 - 4,Kvinne,Rogaland,12692
R03A,2007,0 - 4,Kvinne,Sogn og Fjordane,2868
R03A,2007,0 - 4,Kvinne,Telemark,3897
R03A,2007,0 - 4,Kvinne,Troms,4088
R03A,2007,0 - 4,Kvinne,Trøndelag,11052
R03A,2007,0 - 4,Kvinne,Vest-Agder,4633
R03A,2007,0 - 4,Kvinne,Vestfold,5448
R03A,2007,0 - 4,Kvinne,Østfold,6492
R03A,2007,0 - 4,Mann,Hele landet,134598
R03A,2007,0 - 4,Mann,Helseregion Midt-Norge,18236
R03A,2007,0 - 4,Mann,Helseregion Nord-Norge,12330
R03A,2007,0 - 4,Mann,Helseregion Sør-Øst,74374
R03A,2007,0 - 4,Mann,Helseregion Vest,29657
R03A,2007,0 - 4,Mann,Akershus,15800
R03A,2007,0 - 4,Mann,Aust-Agder,2815
R03A,2007,0 - 4,Mann,Buskerud,6878
R03A,2007,0 - 4,Mann,Finnmark,1976
R03A,2007,0 - 4,Mann,Hedmark,4456
R03A,2007,0 - 4,Mann,Hordaland,13612
R03A,2007,0 - 4,Mann,Møre og Romsdal,6706
R03A,2007,0 - 4,Mann,Nordland,6054
R03A,2007,0 - 4,Mann,Oppland,4408
R03A,2007,0 - 4,Mann,Oslo,18145
R03A,2007,0 - 4,Mann,Rogaland,13072
R03A,2007,0 - 4,Mann,Sogn og Fjordane,2973
R03A,2007,0 - 4,Mann,Telemark,4100
R03A,2007,0 - 4,Mann,Troms,4300
R03A,2007,0 - 4,Mann,Trøndelag,11530
R03A,2007,0 - 4,Mann,Vest-Agder,4718
R03A,2007,0 - 4,Mann,Vestfold,6037
R03A,2007,0 - 4,Mann,Østfold,7018
R03A,2007,5 - 9,Kvinne,Hele landet,145744
R03A,2007,5 - 9,Kvinne,Helseregion Midt-Norge,20582
R03A,2007,5 - 9,Kvinne,Helseregion Nord-Norge,14142
R03A,2007,5 - 9,Kvinne,Helseregion Sør-Øst,78503
R03A,2007,5 - 9,Kvinne,Helseregion Vest,32518
R03A,2007,5 - 9,Kvinne,Akershus,17580
R03A,2007,5 - 9,Kvinne,Aust-Agder,3258
R03A,2007,5 - 9,Kvinne,Buskerud,7486
R03A,2007,5 - 9,Kvinne,Finnmark,2404
R03A,2007,5 - 9,Kvinne,Hedmark,5296
R03A,2007,5 - 9,Kvinne,Hordaland,14974
R03A,2007,5 - 9,Kvinne,Møre og Romsdal,7810
R03A,2007,5 - 9,Kvinne,Nordland,7052
R03A,2007,5 - 9,Kvinne,Oppland,5408
R03A,2007,5 - 9,Kvinne,Oslo,14468
R03A,2007,5 - 9,Kvinne,Rogaland,14160
R03A,2007,5 - 9,Kvinne,Sogn og Fjordane,3384
R03A,2007,5 - 9,Kvinne,Telemark,4854
R03A,2007,5 - 9,Kvinne,Troms,4686
R03A,2007,5 - 9,Kvinne,Trøndelag,12771
R03A,2007,5 - 9,Kvinne,Vest-Agder,5441
R03A,2007,5 - 9,Kvinne,Vestfold,6786
R03A,2007,5 - 9,Kvinne,Østfold,7926
R03A,2007,5 - 9,Mann,Hele landet,152344
R03A,2007,5 - 9,Mann,Helseregion Midt-Norge,21624
R03A,2007,5 - 9,Mann,Helseregion Nord-Norge,14947
R03A,2007,5 - 9,Mann,Helseregion Sør-Øst,82146
R03A,2007,5 - 9,Mann,Helseregion Vest,33626
R03A,2007,5 - 9,Mann,Akershus,18413
R03A,2007,5 - 9,Mann,Aust-Agder,3530
R03A,2007,5 - 9,Mann,Buskerud,7896
R03A,2007,5 - 9,Mann,Finnmark,2464
R03A,2007,5 - 9,Mann,Hedmark,5561
R03A,2007,5 - 9,Mann,Hordaland,15312
R03A,2007,5 - 9,Mann,Møre og Romsdal,8128
R03A,2007,5 - 9,Mann,Nordland,7396
R03A,2007,5 - 9,Mann,Oppland,5568
R03A,2007,5 - 9,Mann,Oslo,15150
R03A,2007,5 - 9,Mann,Rogaland,14696
R03A,2007,5 - 9,Mann,Sogn og Fjordane,3619
R03A,2007,5 - 9,Mann,Telemark,4970
R03A,2007,5 - 9,Mann,Troms,5086
R03A,2007,5 - 9,Mann,Trøndelag,13497
R03A,2007,5 - 9,Mann,Vest-Agder,5604
R03A,2007,5 - 9,Mann,Vestfold,6984
R03A,2007,5 - 9,Mann,Østfold,8472
R03A,2007,10 - 14,Kvinne,Hele landet,152585
R03A,2007,10 - 14,Kvinne,Helseregion Midt-Norge,21814
R03A,2007,10 - 14,Kvinne,Helseregion Nord-Norge,15679
R03A,2007,10 - 14,Kvinne,Helseregion Sør-Øst,81330
R03A,2007,10 - 14,Kvinne,Helseregion Vest,33762
R03A,2007,10 - 14,Kvinne,Akershus,18047
R03A,2007,10 - 14,Kvinne,Aust-Agder,3588
R03A,2007,10 - 14,Kvinne,Buskerud,7993
R03A,2007,10 - 14,Kvinne,Finnmark,2510
R03A,2007,10 - 14,Kvinne,Hedmark,5850
R03A,2007,10 - 14,Kvinne,Hordaland,15410
R03A,2007,10 - 14,Kvinne,Møre og Romsdal,8220
R03A,2007,10 - 14,Kvinne,Nordland,8085
R03A,2007,10 - 14,Kvinne,Oppland,5729
R03A,2007,10 - 14,Kvinne,Oslo,12984
R03A,2007,10 - 14,Kvinne,Rogaland,14614
R03A,2007,10 - 14,Kvinne,Sogn og Fjordane,3738
R03A,2007,10 - 14,Kvinne,Telemark,5369
R03A,2007,10 - 14,Kvinne,Troms,5084
R03A,2007,10 - 14,Kvinne,Trøndelag,13594
R03A,2007,10 - 14,Kvinne,Vest-Agder,5876
R03A,2007,10 - 14,Kvinne,Vestfold,7420
R03A,2007,10 - 14,Kvinne,Østfold,8474
R03A,2007,10 - 14,Mann,Hele landet,161160
R03A,2007,10 - 14,Mann,Helseregion Midt-Norge,22954
R03A,2007,10 - 14,Mann,Helseregion Nord-Norge,16691
R03A,2007,10 - 14,Mann,Helseregion Sør-Øst,85788
R03A,2007,10 - 14,Mann,Helseregion Vest,35728
R03A,2007,10 - 14,Mann,Akershus,19050
R03A,2007,10 - 14,Mann,Aust-Agder,3762
R03A,2007,10 - 14,Mann,Buskerud,8254
R03A,2007,10 - 14,Mann,Finnmark,2728
R03A,2007,10 - 14,Mann,Hedmark,6196
R03A,2007,10 - 14,Mann,Hordaland,16344
R03A,2007,10 - 14,Mann,Møre og Romsdal,8738
R03A,2007,10 - 14,Mann,Nordland,8468
R03A,2007,10 - 14,Mann,Oppland,6000
R03A,2007,10 - 14,Mann,Oslo,13898
R03A,2007,10 - 14,Mann,Rogaland,15373
R03A,2007,10 - 14,Mann,Sogn og Fjordane,4011
R03A,2007,10 - 14,Mann,Telemark,5532
R03A,2007,10 - 14,Mann,Troms,5495
R03A,2007,10 - 14,Mann,Trøndelag,14216
R03A,2007,10 - 14,Mann,Vest-Agder,6130
R03A,2007,10 - 14,Mann,Vestfold,7915
R03A,2007,10 - 14,Mann,Østfold,9050
R03A,2007,15 - 19,Kvinne,Hele landet,152956
R03A,2007,15 - 19,Kvinne,Helseregion Midt-Norge,22130
R03A,2007,15 - 19,Kvinne,Helseregion Nord-Norge,15642
R03A,2007,15 - 19,Kvinne,Helseregion Sør-Øst,81779
R03A,2007,15 - 19,Kvinne,Helseregion Vest,33404
R03A,2007,15 - 19,Kvinne,Akershus,17544
R03A,2007,15 - 19,Kvinne,Aust-Agder,3611
R03A,2007,15 - 19,Kvinne,Buskerud,7988
R03A,2007,15 - 19,Kvinne,Finnmark,2466
R03A,2007,15 - 19,Kvinne,Hedmark,6065
R03A,2007,15 - 19,Kvinne,Hordaland,15356
R03A,2007,15 - 19,Kvinne,Møre og Romsdal,8474
R03A,2007,15 - 19,Kvinne,Nordland,8100
R03A,2007,15 - 19,Kvinne,Oppland,5771
R03A,2007,15 - 19,Kvinne,Oslo,13400
R03A,2007,15 - 19,Kvinne,Rogaland,14214
R03A,2007,15 - 19,Kvinne,Sogn og Fjordane,3834
R03A,2007,15 - 19,Kvinne,Telemark,5518
R03A,2007,15 - 19,Kvinne,Troms,5076
R03A,2007,15 - 19,Kvinne,Trøndelag,13657
R03A,2007,15 - 19,Kvinne,Vest-Agder,5870
R03A,2007,15 - 19,Kvinne,Vestfold,7591
R03A,2007,15 - 19,Kvinne,Østfold,8422
R03A,2007,15 - 19,Mann,Hele landet,161672
R03A,2007,15 - 19,Mann,Helseregion Midt-Norge,23250
R03A,2007,15 - 19,Mann,Helseregion Nord-Norge,16877
R03A,2007,15 - 19,Mann,Helseregion Sør-Øst,85964
R03A,2007,15 - 19,Mann,Helseregion Vest,35580
R03A,2007,15 - 19,Mann,Akershus,18591
R03A,2007,15 - 19,Mann,Aust-Agder,3775
R03A,2007,15 - 19,Mann,Buskerud,8336
R03A,2007,15 - 19,Mann,Finnmark,2598
R03A,2007,15 - 19,Mann,Hedmark,6425
R03A,2007,15 - 19,Mann,Hordaland,16202
R03A,2007,15 - 19,Mann,Møre og Romsdal,8876
R03A,2007,15 - 19,Mann,Nordland,8744
R03A,2007,15 - 19,Mann,Oppland,6266
R03A,2007,15 - 19,Mann,Oslo,13575
R03A,2007,15 - 19,Mann,Rogaland,15305
R03A,2007,15 - 19,Mann,Sogn og Fjordane,4073
R03A,2007,15 - 19,Mann,Telemark,5896
R03A,2007,15 - 19,Mann,Troms,5535
R03A,2007,15 - 19,Mann,Trøndelag,14374
R03A,2007,15 - 19,Mann,Vest-Agder,6171
R03A,2007,15 - 19,Mann,Vestfold,7980
R03A,2007,15 - 19,Mann,Østfold,8948
R03A,2007,20 - 24,Kvinne,Hele landet,138026
R03A,2007,20 - 24,Kvinne,Helseregion Midt-Norge,19975
R03A,2007,20 - 24,Kvinne,Helseregion Nord-Norge,13380
R03A,2007,20 - 24,Kvinne,Helseregion Sør-Øst,73994
R03A,2007,20 - 24,Kvinne,Helseregion Vest,30676
R03A,2007,20 - 24,Kvinne,Akershus,12910
R03A,2007,20 - 24,Kvinne,Aust-Agder,3218
R03A,2007,20 - 24,Kvinne,Buskerud,6866
R03A,2007,20 - 24,Kvinne,Finnmark,2128
R03A,2007,20 - 24,Kvinne,Hedmark,5024
R03A,2007,20 - 24,Kvinne,Hordaland,14392
R03A,2007,20 - 24,Kvinne,Møre og Romsdal,7286
R03A,2007,20 - 24,Kvinne,Nordland,6681
R03A,2007,20 - 24,Kvinne,Oppland,4839
R03A,2007,20 - 24,Kvinne,Oslo,17816
R03A,2007,20 - 24,Kvinne,Rogaland,13132
R03A,2007,20 - 24,Kvinne,Sogn og Fjordane,3152
R03A,2007,20 - 24,Kvinne,Telemark,4772
R03A,2007,20 - 24,Kvinne,Troms,4572
R03A,2007,20 - 24,Kvinne,Trøndelag,12689
R03A,2007,20 - 24,Kvinne,Vest-Agder,5050
R03A,2007,20 - 24,Kvinne,Vestfold,6354
R03A,2007,20 - 24,Kvinne,Østfold,7146
R03A,2007,20 - 24,Mann,Hele landet,143959
R03A,2007,20 - 24,Mann,Helseregion Midt-Norge,21248
R03A,2007,20 - 24,Mann,Helseregion Nord-Norge,14456
R03A,2007,20 - 24,Mann,Helseregion Sør-Øst,76233
R03A,2007,20 - 24,Mann,Helseregion Vest,32023
R03A,2007,20 - 24,Mann,Akershus,14120
R03A,2007,20 - 24,Mann,Aust-Agder,3380
R03A,2007,20 - 24,Mann,Buskerud,7212
R03A,2007,20 - 24,Mann,Finnmark,2234
R03A,2007,20 - 24,Mann,Hedmark,5399
R03A,2007,20 - 24,Mann,Hordaland,14952
R03A,2007,20 - 24,Mann,Møre og Romsdal,8030
R03A,2007,20 - 24,Mann,Nordland,7288
R03A,2007,20 - 24,Mann,Oppland,5265
R03A,2007,20 - 24,Mann,Oslo,16294
R03A,2007,20 - 24,Mann,Rogaland,13616
R03A,2007,20 - 24,Mann,Sogn og Fjordane,3455
R03A,2007,20 - 24,Mann,Telemark,5048
R03A,2007,20 - 24,Mann,Troms,4934
R03A,2007,20 - 24,Mann,Trøndelag,13218
R03A,2007,20 - 24,Mann,Vest-Agder,5524
R03A,2007,20 - 24,Mann,Vestfold,6624
R03A,2007,20 - 24,Mann,Østfold,7368
R03A,2007,25 - 29,Kvinne,Hele landet,144535
R03A,2007,25 - 29,Kvinne,Helseregion Midt-Norge,18878
R03A,2007,25 - 29,Kvinne,Helseregion Nord-Norge,12254
R03A,2007,25 - 29,Kvinne,Helseregion Sør-Øst,82154
R03A,2007,25 - 29,Kvinne,Helseregion Vest,31250
R03A,2007,25 - 29,Kvinne,Akershus,12804
R03A,2007,25 - 29,Kvinne,Aust-Agder,2816
R03A,2007,25 - 29,Kvinne,Buskerud,6782
R03A,2007,25 - 29,Kvinne,Finnmark,1905
R03A,2007,25 - 29,Kvinne,Hedmark,4366
R03A,2007,25 - 29,Kvinne,Hordaland,14966
R03A,2007,25 - 29,Kvinne,Møre og Romsdal,6444
R03A,2007,25 - 29,Kvinne,Nordland,5885
R03A,2007,25 - 29,Kvinne,Oppland,4388
R03A,2007,25 - 29,Kvinne,Oslo,28841
R03A,2007,25 - 29,Kvinne,Rogaland,13580
R03A,2007,25 - 29,Kvinne,Sogn og Fjordane,2704
R03A,2007,25 - 29,Kvinne,Telemark,4245
R03A,2007,25 - 29,Kvinne,Troms,4464
R03A,2007,25 - 29,Kvinne,Trøndelag,12433
R03A,2007,25 - 29,Kvinne,Vest-Agder,5102
R03A,2007,25 - 29,Kvinne,Vestfold,5832
R03A,2007,25 - 29,Kvinne,Østfold,6976
R03A,2007,25 - 29,Mann,Hele landet,147452
R03A,2007,25 - 29,Mann,Helseregion Midt-Norge,20374
R03A,2007,25 - 29,Mann,Helseregion Nord-Norge,13296
R03A,2007,25 - 29,Mann,Helseregion Sør-Øst,80843
R03A,2007,25 - 29,Mann,Helseregion Vest,32940
R03A,2007,25 - 29,Mann,Akershus,12520
R03A,2007,25 - 29,Mann,Aust-Agder,3033
R03A,2007,25 - 29,Mann,Buskerud,6929
R03A,2007,25 - 29,Mann,Finnmark,2086
R03A,2007,25 - 29,Mann,Hedmark,4642
R03A,2007,25 - 29,Mann,Hordaland,15867
R03A,2007,25 - 29,Mann,Møre og Romsdal,6998
R03A,2007,25 - 29,Mann,Nordland,6387
R03A,2007,25 - 29,Mann,Oppland,4722
R03A,2007,25 - 29,Mann,Oslo,25775
R03A,2007,25 - 29,Mann,Rogaland,14239
R03A,2007,25 - 29,Mann,Sogn og Fjordane,2834
R03A,2007,25 - 29,Mann,Telemark,4536
R03A,2007,25 - 29,Mann,Troms,4822
R03A,2007,25 - 29,Mann,Trøndelag,13377
R03A,2007,25 - 29,Mann,Vest-Agder,5363
R03A,2007,25 - 29,Mann,Vestfold,6181
R03A,2007,25 - 29,Mann,Østfold,7141
R03A,2007,30 - 34,Kvinne,Hele landet,157244
R03A,2007,30 - 34,Kvinne,Helseregion Midt-Norge,19620
R03A,2007,30 - 34,Kvinne,Helseregion Nord-Norge,13737
R03A,2007,30 - 34,Kvinne,Helseregion Sør-Øst,91710
R03A,2007,30 - 34,Kvinne,Helseregion Vest,32178
R03A,2007,30 - 34,Kvinne,Akershus,16428
R03A,2007,30 - 34,Kvinne,Aust-Agder,3248
R03A,2007,30 - 34,Kvinne,Buskerud,8020
R03A,2007,30 - 34,Kvinne,Finnmark,2259
R03A,2007,30 - 34,Kvinne,Hedmark,5168
R03A,2007,30 - 34,Kvinne,Hordaland,15561
R03A,2007,30 - 34,Kvinne,Møre og Romsdal,6724
R03A,2007,30 - 34,Kvinne,Nordland,6438
R03A,2007,30 - 34,Kvinne,Oppland,5128
R03A,2007,30 - 34,Kvinne,Oslo,28750
R03A,2007,30 - 34,Kvinne,Rogaland,13908
R03A,2007,30 - 34,Kvinne,Sogn og Fjordane,2708
R03A,2007,30 - 34,Kvinne,Telemark,4812
R03A,2007,30 - 34,Kvinne,Troms,5040
R03A,2007,30 - 34,Kvinne,Trøndelag,12896
R03A,2007,30 - 34,Kvinne,Vest-Agder,5232
R03A,2007,30 - 34,Kvinne,Vestfold,6798
R03A,2007,30 - 34,Kvinne,Østfold,8124
R03A,2007,30 - 34,Mann,Hele landet,161311
R03A,2007,30 - 34,Mann,Helseregion Midt-Norge,20769
R03A,2007,30 - 34,Mann,Helseregion Nord-Norge,13832
R03A,2007,30 - 34,Mann,Helseregion Sør-Øst,92414
R03A,2007,30 - 34,Mann,Helseregion Vest,34296
R03A,2007,30 - 34,Mann,Akershus,15481
R03A,2007,30 - 34,Mann,Aust-Agder,3408
R03A,2007,30 - 34,Mann,Buskerud,8110
R03A,2007,30 - 34,Mann,Finnmark,2315
R03A,2007,30 - 34,Mann,Hedmark,5218
R03A,2007,30 - 34,Mann,Hordaland,16373
R03A,2007,30 - 34,Mann,Møre og Romsdal,7148
R03A,2007,30 - 34,Mann,Nordland,6378
R03A,2007,30 - 34,Mann,Oppland,5132
R03A,2007,30 - 34,Mann,Oslo,30049
R03A,2007,30 - 34,Mann,Rogaland,15026
R03A,2007,30 - 34,Mann,Sogn og Fjordane,2896
R03A,2007,30 - 34,Mann,Telemark,4925
R03A,2007,30 - 34,Mann,Troms,5139
R03A,2007,30 - 34,Mann,Trøndelag,13621
R03A,2007,30 - 34,Mann,Vest-Agder,5314
R03A,2007,30 - 34,Mann,Vestfold,6574
R03A,2007,30 - 34,Mann,Østfold,8204
R03A,2007,35 - 39,Kvinne,Hele landet,176815
R03A,2007,35 - 39,Kvinne,Helseregion Midt-Norge,23370
R03A,2007,35 - 39,Kvinne,Helseregion Nord-Norge,16618
R03A,2007,35 - 39,Kvinne,Helseregion Sør-Øst,101301
R03A,2007,35 - 39,Kvinne,Helseregion Vest,35526
R03A,2007,35 - 39,Kvinne,Akershus,21456
R03A,2007,35 - 39,Kvinne,Aust-Agder,3686
R03A,2007,35 - 39,Kvinne,Buskerud,9526
R03A,2007,35 - 39,Kvinne,Finnmark,2806
R03A,2007,35 - 39,Kvinne,Hedmark,6494
R03A,2007,35 - 39,Kvinne,Hordaland,16728
R03A,2007,35 - 39,Kvinne,Møre og Romsdal,8446
R03A,2007,35 - 39,Kvinne,Nordland,8024
R03A,2007,35 - 39,Kvinne,Oppland,6467
R03A,2007,35 - 39,Kvinne,Oslo,23610
R03A,2007,35 - 39,Kvinne,Rogaland,15312
R03A,2007,35 - 39,Kvinne,Sogn og Fjordane,3486
R03A,2007,35 - 39,Kvinne,Telemark,5933
R03A,2007,35 - 39,Kvinne,Troms,5787
R03A,2007,35 - 39,Kvinne,Trøndelag,14924
R03A,2007,35 - 39,Kvinne,Vest-Agder,5886
R03A,2007,35 - 39,Kvinne,Vestfold,8272
R03A,2007,35 - 39,Kvinne,Østfold,9974
R03A,2007,35 - 39,Mann,Hele landet,183448
R03A,2007,35 - 39,Mann,Helseregion Midt-Norge,24302
R03A,2007,35 - 39,Mann,Helseregion Nord-Norge,17436
R03A,2007,35 - 39,Mann,Helseregion Sør-Øst,104375
R03A,2007,35 - 39,Mann,Helseregion Vest,37335
R03A,2007,35 - 39,Mann,Akershus,20886
R03A,2007,35 - 39,Mann,Aust-Agder,3795
R03A,2007,35 - 39,Mann,Buskerud,9692
R03A,2007,35 - 39,Mann,Finnmark,3014
R03A,2007,35 - 39,Mann,Hedmark,6670
R03A,2007,35 - 39,Mann,Hordaland,17623
R03A,2007,35 - 39,Mann,Møre og Romsdal,8760
R03A,2007,35 - 39,Mann,Nordland,8353
R03A,2007,35 - 39,Mann,Oppland,6608
R03A,2007,35 - 39,Mann,Oslo,26224
R03A,2007,35 - 39,Mann,Rogaland,16130
R03A,2007,35 - 39,Mann,Sogn og Fjordane,3582
R03A,2007,35 - 39,Mann,Telemark,6032
R03A,2007,35 - 39,Mann,Troms,6068
R03A,2007,35 - 39,Mann,Trøndelag,15541
R03A,2007,35 - 39,Mann,Vest-Agder,6136
R03A,2007,35 - 39,Mann,Vestfold,8294
R03A,2007,35 - 39,Mann,Østfold,10036
R03A,2007,40 - 44,Kvinne,Hele landet,170450
R03A,2007,40 - 44,Kvinne,Helseregion Midt-Norge,22414
R03A,2007,40 - 44,Kvinne,Helseregion Nord-Norge,16638
R03A,2007,40 - 44,Kvinne,Helseregion Sør-Øst,97372
R03A,2007,40 - 44,Kvinne,Helseregion Vest,34026
R03A,2007,40 - 44,Kvinne,Akershus,21827
R03A,2007,40 - 44,Kvinne,Aust-Agder,3744
R03A,2007,40 - 44,Kvinne,Buskerud,9142
R03A,2007,40 - 44,Kvinne,Finnmark,2618
R03A,2007,40 - 44,Kvinne,Hedmark,6656
R03A,2007,40 - 44,Kvinne,Hordaland,15898
R03A,2007,40 - 44,Kvinne,Møre og Romsdal,7901
R03A,2007,40 - 44,Kvinne,Nordland,8467
R03A,2007,40 - 44,Kvinne,Oppland,6570
R03A,2007,40 - 44,Kvinne,Oslo,19768
R03A,2007,40 - 44,Kvinne,Rogaland,14639
R03A,2007,40 - 44,Kvinne,Sogn og Fjordane,3489
R03A,2007,40 - 44,Kvinne,Telemark,5944
R03A,2007,40 - 44,Kvinne,Troms,5554
R03A,2007,40 - 44,Kvinne,Trøndelag,14514
R03A,2007,40 - 44,Kvinne,Vest-Agder,5798
R03A,2007,40 - 44,Kvinne,Vestfold,8286
R03A,2007,40 - 44,Kvinne,Østfold,9638
R03A,2007,40 - 44,Mann,Hele landet,179235
R03A,2007,40 - 44,Mann,Helseregion Midt-Norge,24082
R03A,2007,40 - 44,Mann,Helseregion Nord-Norge,17368
R03A,2007,40 - 44,Mann,Helseregion Sør-Øst,101360
R03A,2007,40 - 44,Mann,Helseregion Vest,36426
R03A,2007,40 - 44,Mann,Akershus,21434
R03A,2007,40 - 44,Mann,Aust-Agder,3812
R03A,2007,40 - 44,Mann,Buskerud,9697
R03A,2007,40 - 44,Mann,Finnmark,2876
R03A,2007,40 - 44,Mann,Hedmark,6838
R03A,2007,40 - 44,Mann,Hordaland,16948
R03A,2007,40 - 44,Mann,Møre og Romsdal,8752
R03A,2007,40 - 44,Mann,Nordland,8626
R03A,2007,40 - 44,Mann,Oppland,6844
R03A,2007,40 - 44,Mann,Oslo,21760
R03A,2007,40 - 44,Mann,Rogaland,15656
R03A,2007,40 - 44,Mann,Sogn og Fjordane,3820
R03A,2007,40 - 44,Mann,Telemark,6112
R03A,2007,40 - 44,Mann,Troms,5866
R03A,2007,40 - 44,Mann,Trøndelag,15329
R03A,2007,40 - 44,Mann,Vest-Agder,6267
R03A,2007,40 - 44,Mann,Vestfold,8484
R03A,2007,40 - 44,Mann,Østfold,10111
R03A,2007,45 - 49,Kvinne,Hele landet,157840
R03A,2007,45 - 49,Kvinne,Helseregion Midt-Norge,21433
R03A,2007,45 - 49,Kvinne,Helseregion Nord-Norge,15232
R03A,2007,45 - 49,Kvinne,Helseregion Sør-Øst,89612
R03A,2007,45 - 49,Kvinne,Helseregion Vest,31562
R03A,2007,45 - 49,Kvinne,Akershus,18942
R03A,2007,45 - 49,Kvinne,Aust-Agder,3554
R03A,2007,45 - 49,Kvinne,Buskerud,8560
R03A,2007,45 - 49,Kvinne,Finnmark,2360
R03A,2007,45 - 49,Kvinne,Hedmark,6505
R03A,2007,45 - 49,Kvinne,Hordaland,14750
R03A,2007,45 - 49,Kvinne,Møre og Romsdal,8154
R03A,2007,45 - 49,Kvinne,Nordland,7794
R03A,2007,45 - 49,Kvinne,Oppland,6310
R03A,2007,45 - 49,Kvinne,Oslo,17441
R03A,2007,45 - 49,Kvinne,Rogaland,13346
R03A,2007,45 - 49,Kvinne,Sogn og Fjordane,3466
R03A,2007,45 - 49,Kvinne,Telemark,5664
R03A,2007,45 - 49,Kvinne,Troms,5078
R03A,2007,45 - 49,Kvinne,Trøndelag,13279
R03A,2007,45 - 49,Kvinne,Vest-Agder,5454
R03A,2007,45 - 49,Kvinne,Vestfold,8096
R03A,2007,45 - 49,Kvinne,Østfold,9084
R03A,2007,45 - 49,Mann,Hele landet,165275
R03A,2007,45 - 49,Mann,Helseregion Midt-Norge,22626
R03A,2007,45 - 49,Mann,Helseregion Nord-Norge,16110
R03A,2007,45 - 49,Mann,Helseregion Sør-Øst,92614
R03A,2007,45 - 49,Mann,Helseregion Vest,33925
R03A,2007,45 - 49,Mann,Akershus,19850
R03A,2007,45 - 49,Mann,Aust-Agder,3520
R03A,2007,45 - 49,Mann,Buskerud,8824
R03A,2007,45 - 49,Mann,Finnmark,2488
R03A,2007,45 - 49,Mann,Hedmark,6540
R03A,2007,45 - 49,Mann,Hordaland,15848
R03A,2007,45 - 49,Mann,Møre og Romsdal,8577
R03A,2007,45 - 49,Mann,Nordland,8236
R03A,2007,45 - 49,Mann,Oppland,6432
R03A,2007,45 - 49,Mann,Oslo,18678
R03A,2007,45 - 49,Mann,Rogaland,14244
R03A,2007,45 - 49,Mann,Sogn og Fjordane,3834
R03A,2007,45 - 49,Mann,Telemark,5710
R03A,2007,45 - 49,Mann,Troms,5386
R03A,2007,45 - 49,Mann,Trøndelag,14049
R03A,2007,45 - 49,Mann,Vest-Agder,5617
R03A,2007,45 - 49,Mann,Vestfold,8128
R03A,2007,45 - 49,Mann,Østfold,9317
R03A,2007,50 - 54,Kvinne,Hele landet,153598
R03A,2007,50 - 54,Kvinne,Helseregion Midt-Norge,21675
R03A,2007,50 - 54,Kvinne,Helseregion Nord-Norge,15456
R03A,2007,50 - 54,Kvinne,Helseregion Sør-Øst,86096
R03A,2007,50 - 54,Kvinne,Helseregion Vest,30370
R03A,2007,50 - 54,Kvinne,Akershus,16908
R03A,2007,50 - 54,Kvinne,Aust-Agder,3674
R03A,2007,50 - 54,Kvinne,Buskerud,8541
R03A,2007,50 - 54,Kvinne,Finnmark,2295
